"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Número Contrato";"Código Item Compra";"Descrição Item Compra";"Descrição Complementar Item Compra";"Quantidade Item";"Valor Item"
"52121";"Comando do Exército";"160106";"2 BATALHAO FERROVIARIO";"001102023";"1601060500054202300474";"OVO";"OVO, ORIGEM GALINHA, GRUPO BRANCO, CLASSE A, TIPO GRANDE";"896";"21,64"
"52121";"Comando do Exército";"160106";"2 BATALHAO FERROVIARIO";"001102023";"1601060500054202300349";"BISCOITO";"BISCOITO, APRESENTAÇÃO SORTIDO, CLASSIFICAÇÃO DOCE, TIPO AMANTEIGADO, APLICAÇÃO ALIMENTAÇÃO HUMANA";"2";"6,00"
"52121";"Comando do Exército";"160106";"2 BATALHAO FERROVIARIO";"001102023";"1601060500054202300529";"SUCO";"SUCO, APRESENTAÇÃO PÓ, SABOR VARIADO, TIPO ARTIFICIAL";"86";"24,90"
"52121";"Comando do Exército";"160106";"2 BATALHAO FERROVIARIO";"001102023";"1601060500054202300454";"LEGUME IN NATURA";"LEGUME IN NATURA, TIPO PEPINO";"68";"3,40"
"52121";"Comando do Exército";"160106";"2 BATALHAO FERROVIARIO";"001102023";"1601060500054202300062";"OVO";"OVO, ORIGEM CODORNA";"8";"10,00"
"52121";"Comando do Exército";"160106";"2 BATALHAO FERROVIARIO";"001102023";"1601060500054202300376";"LEGUME PROCESSADO";"LEGUME PROCESSADO, TIPO BATATA, FORMATO PALITO, PREPARO PRÉ FRITO, APRESENTAÇÃO CONGELADO";"30";"25,27"
"52121";"Comando do Exército";"160106";"2 BATALHAO FERROVIARIO";"001102023";"1601060500054202300410";"CAIXA PLÁSTICA";"CAIXA PLÁSTICA, MATERIAL POLIPROPILENO, COMPRIMENTO 55 CM, LARGURA 35,50 CM, ALTURA 31 CM, CARACTERÍSTICAS ADICIONAIS COM TAMPA, CAPACIDADE 50 L";"10";"69,53"
"52121";"Comando do Exército";"160106";"2 BATALHAO FERROVIARIO";"001102023";"1601060500054202300532";"REFRIGERANTE";"REFRIGERANTE, MATERIAL ÁGUA GASOSA/XAROPE, SABOR COLA";"60";"6,99"
"52121";"Comando do Exército";"160106";"2 BATALHAO FERROVIARIO";"001102023";"1601060500054202300525";"SUCO";"SUCO, APRESENTAÇÃO LÍQUIDO, SABOR ABACAXI, TIPO NATURAL, CARACTERÍSTICAS ADICIONAIS CONCENTRADO";"16";"53,65"
"52121";"Comando do Exército";"160106";"2 BATALHAO FERROVIARIO";"001102023";"1601060500054202300624";"MACARRÃO";"MACARRÃO, TEOR DE UMIDADE MASSA SECA, BASE DA MASSA DE FARINHA DE TRIGO, INGREDIENTES ADICIONAIS COM OVOS, APRESENTAÇÃO PARAFUSO";"49";"6,59"
"52121";"Comando do Exército";"160106";"2 BATALHAO FERROVIARIO";"001102023";"1601060500054202300018";"FRUTA";"FRUTA, TIPO MORANGO, APRESENTAÇÃO NATURAL";"1";"30,23"
"52121";"Comando do Exército";"160106";"2 BATALHAO FERROVIARIO";"001102023";"1601060500054202300472";"VERDURA IN NATURA";"VERDURA IN NATURA, TIPO REPOLHO BRANCO/ VERDE";"30";"2,49"
"52121";"Comando do Exército";"160106";"2 BATALHAO FERROVIARIO";"001102023";"1601060500054202300627";"BOLO ALIMENTÍCIO";"BOLO ALIMENTÍCIO, SABOR FRUTAS CRISTALIZADAS/PASSAS, TIPO PANETONE, PESO 400 G";"100";"16,99"
"52121";"Comando do Exército";"160106";"2 BATALHAO FERROVIARIO";"001102023";"1601060500054202300280";"DOCE NÃO CONFEITADO";"DOCE NÃO CONFEITADO, TIPO EM CALDA, SABOR FIGO";"89";"9,99"
"52121";"Comando do Exército";"160106";"2 BATALHAO FERROVIARIO";"001102023";"1601060500054202300496";"CONDIMENTO";"CONDIMENTO, TIPO PIMENTA MALAGUETA, APRESENTAÇÃO CONSERVA";"5";"27,99"
"52121";"Comando do Exército";"160106";"2 BATALHAO FERROVIARIO";"001102023";"1601060500054202300499";"MOLHO DE MESA";"MOLHO DE MESA, TIPO MOSTARDA, COMPOSIÇÃO TRADICIONAL, APRESENTAÇÃO CREME";"10";"12,99"
"52121";"Comando do Exército";"160106";"2 BATALHAO FERROVIARIO";"001102023";"1601060500054202300332";"MACARRÃO";"MACARRÃO, TEOR DE UMIDADE MASSA PRÉ-COZIDA, BASE DA MASSA DE FARINHA DE TRIGO, INGREDIENTES ADICIONAIS COM OVOS, TIPO FRESCA, APRESENTAÇÃO LASANHA";"2";"11,10"
"37202";"Instituto Nacional do Seguro Social";"510181";"SUPERINTENDENCIA REGIONAL SUL";"001112023";"5101810790003202200001";"TRÂNSITO - SUPERVISÃO E CONTROLE /APRENDIZAGEM / HABILITAÇÃO/ FISCALIZAÇÃO / CONDUTORES DE VEÍCULOS";"TRÂNSITO - SUPERVISÃO E CONTROLE /APRENDIZAGEM / HABILITAÇÃO/ FISCALIZAÇÃO / CONDUTORES DE VEÍCULOS";"1";"5437,43"
"26239";"Universidade Federal do Pará";"153063";"UNIVERSIDADE FEDERAL DO PARA";"001112023";"1530630662506202300001";"SERVIÇO EDUCACIONAL - CURSO EXTENSÃO";"SERVIÇO EDUCACIONAL - CURSO EXTENSÃO";"1";"1915200,00"
"22204";"Departamento Nacional de Obras Contra as Seca";"193002";"DEPARTAMENTO NACIONAL DE OBRAS CONT.AS SECAS";"001112023";"1930020500027202200006";"CARRETA";"CARRETA, MATERIAL CARROCERIA METÁLICA COM CHASSI ROBUSTO, CAPACIDADE 6 TON, TIPO BASCULANTE HIDRÁULICO, COMPRIMENTO 3,60 M, LARGURA 1,85 M, ALTURA 0,60 M, TIPO ABERTURA TRASEIRA AUTOMÁTICA E LATERAL MANUAL, USO TRANSPORTE CARGA, CARACTERÍSTICAS ADICIONAIS COM REVERSÃO HIDRÁULICA/ EQUIPADO COM CARACOL, TIPO PNEU 7,50 X 16, TIPO CABEÇALHO COM ENGATE GIRATÓRIO";"1";"19490,00"
"36201";"Fundação Oswaldo Cruz";"254446";"INSTITUTO DE TECNOLOGIA EM FARMACOS";"001112023";"2544460791011202300001";"TIPO: IÔNICO, AJUSTE: AJUSTE DIGITAL,PROGRAMÁVEL, TIPO DE ANÁLISE: C/ DETECTOR DE CONDUTIVIDADE, OUTROS COMPONENTES: ";"CROMATÓGRAFO";"1";"760713,00"
"25205";"Fundação Instituto Brasileiro de Geografia ";"114603";"SUPERINTENDENCIA ESTADUAL DO IBGE ACRE";"001112023";"1146030600005202300001";"SISTEMA CIRCUITO FECHADO TV";"SISTEMA CIRCUITO FECHADO TV, COMPONENTES DVR 8 CANAIS, TIPO SISTEMA GRAVAÇÃODIGITAL, APLICAÇÃO SISTEMA DE SEGURANÇA, CARACTERÍSTICAS ADICIONAIS RESOLUÇÃODE ATÉ 4MP LITE PARA GRAVAÇÃO";"0";"11409,99"
"25205";"Fundação Instituto Brasileiro de Geografia ";"114626";"SUPERINTENDENCIA ESTADUAL IBGE NO MATO GROSSO";"001112023";"1146260500006202300070";"AR CONDICIONADO - MANUTENÇÃO DE SISTEMAS / LIMPEZA";"AR CONDICIONADO - REPOSIÇÃO DE COMPRESSOR E/OU PLACA ELETRÔNICA PRINCIPAL.";"4";"2146,81"
"25205";"Fundação Instituto Brasileiro de Geografia ";"114603";"SUPERINTENDENCIA ESTADUAL DO IBGE ACRE";"001112023";"1146030600005202300001";"SISTEMA CIRCUITO FECHADO TV";"SISTEMA CIRCUITO FECHADO TV, COMPONENTES DVR 8 CANAIS, TIPO SISTEMA GRAVAÇÃODIGITAL, APLICAÇÃO SISTEMA DE SEGURANÇA, CARACTERÍSTICAS ADICIONAIS RESOLUÇÃODE ATÉ 4MP LITE PARA GRAVAÇÃO";"0";"11409,99"
"25205";"Fundação Instituto Brasileiro de Geografia ";"114626";"SUPERINTENDENCIA ESTADUAL IBGE NO MATO GROSSO";"001112023";"1146260500006202300067";"AR CONDICIONADO - MANUTENÇÃO DE SISTEMAS / LIMPEZA";"AR CONDICIONADO - MANUTENÇÃO PREVENTIVA.";"56";"132,00"
"25205";"Fundação Instituto Brasileiro de Geografia ";"114603";"SUPERINTENDENCIA ESTADUAL DO IBGE ACRE";"001112023";"1146030600005202300002";"SISTEMA CIRCUITO FECHADO TV";"SISTEMA CIRCUITO FECHADO TV, COMPONENTES DVR 8 CANAIS, TIPO SISTEMA GRAVAÇÃODIGITAL, APLICAÇÃO SISTEMA DE SEGURANÇA, CARACTERÍSTICAS ADICIONAIS RESOLUÇÃODE ATÉ 4MP LITE PARA GRAVAÇÃO";"0";"9499,99"
"25205";"Fundação Instituto Brasileiro de Geografia ";"114626";"SUPERINTENDENCIA ESTADUAL IBGE NO MATO GROSSO";"001112023";"1146260500006202300068";"AR CONDICIONADO - MANUTENÇÃO DE SISTEMAS / LIMPEZA";"AR CONDICIONADO - MANUTENÇÃO CORRETIVA COM FORNECIMENTO E REPOSIÇÃO DE PEÇAS,MATERIAIS, COMPONENTES E ACESSÓRIOS.";"7";"270,00"
"25205";"Fundação Instituto Brasileiro de Geografia ";"114603";"SUPERINTENDENCIA ESTADUAL DO IBGE ACRE";"001112023";"1146030600005202300002";"SISTEMA CIRCUITO FECHADO TV";"SISTEMA CIRCUITO FECHADO TV, COMPONENTES DVR 8 CANAIS, TIPO SISTEMA GRAVAÇÃODIGITAL, APLICAÇÃO SISTEMA DE SEGURANÇA, CARACTERÍSTICAS ADICIONAIS RESOLUÇÃODE ATÉ 4MP LITE PARA GRAVAÇÃO";"0";"9499,99"
"25205";"Fundação Instituto Brasileiro de Geografia ";"114626";"SUPERINTENDENCIA ESTADUAL IBGE NO MATO GROSSO";"001112023";"1146260500006202300072";"AR CONDICIONADO - MANUTENÇÃO DE SISTEMAS / LIMPEZA";"ELABORAÇÃO DE PLANO DE MANUTENÇÃO, OPERAÇÃO E CONTROLE (PMOC), INCLUINDO ANÁLISE DE QUALIDADE DO AR INTERIOR.";"1";"1235,00"
"25205";"Fundação Instituto Brasileiro de Geografia ";"114603";"SUPERINTENDENCIA ESTADUAL DO IBGE ACRE";"001112023";"1146030600005202300001";"SISTEMA CIRCUITO FECHADO TV";"SISTEMA CIRCUITO FECHADO TV, COMPONENTES DVR 8 CANAIS, TIPO SISTEMA GRAVAÇÃODIGITAL, APLICAÇÃO SISTEMA DE SEGURANÇA, CARACTERÍSTICAS ADICIONAIS RESOLUÇÃODE ATÉ 4MP LITE PARA GRAVAÇÃO";"0";"11409,99"
"25205";"Fundação Instituto Brasileiro de Geografia ";"114626";"SUPERINTENDENCIA ESTADUAL IBGE NO MATO GROSSO";"001112023";"1146260500006202300071";"AR CONDICIONADO - MANUTENÇÃO DE SISTEMAS / LIMPEZA";"AR CONDICIONADO - INSTALAÇÃO E/OU DESINSTALAÇÃO DE EQUIPAMENTOS/APARELHOS.";"4";"600,00"
"25205";"Fundação Instituto Brasileiro de Geografia ";"114603";"SUPERINTENDENCIA ESTADUAL DO IBGE ACRE";"001112023";"1146030600005202300001";"SISTEMA CIRCUITO FECHADO TV";"SISTEMA CIRCUITO FECHADO TV, COMPONENTES DVR 8 CANAIS, TIPO SISTEMA GRAVAÇÃODIGITAL, APLICAÇÃO SISTEMA DE SEGURANÇA, CARACTERÍSTICAS ADICIONAIS RESOLUÇÃODE ATÉ 4MP LITE PARA GRAVAÇÃO";"0";"11409,99"
"25205";"Fundação Instituto Brasileiro de Geografia ";"114626";"SUPERINTENDENCIA ESTADUAL IBGE NO MATO GROSSO";"001112023";"1146260500006202300069";"AR CONDICIONADO - MANUTENÇÃO DE SISTEMAS / LIMPEZA";"AR CONDICIONADO - CARGA/RECARGA DE GÁS REFRIGERANTE.";"4";"132,25"
"25205";"Fundação Instituto Brasileiro de Geografia ";"114603";"SUPERINTENDENCIA ESTADUAL DO IBGE ACRE";"001112023";"1146030600005202300002";"SISTEMA CIRCUITO FECHADO TV";"SISTEMA CIRCUITO FECHADO TV, COMPONENTES DVR 8 CANAIS, TIPO SISTEMA GRAVAÇÃODIGITAL, APLICAÇÃO SISTEMA DE SEGURANÇA, CARACTERÍSTICAS ADICIONAIS RESOLUÇÃODE ATÉ 4MP LITE PARA GRAVAÇÃO";"0";"9499,99"
"52121";"Comando do Exército";"160555";"ESCRITORIO AVANCADO OP C PIPA DA 10ª RM";"001112023";"1605550790008202300172";"FORNECIMENTO / TRANSPORTE DE ÁGUA - CARRO PIPA";"FORNECIMENTO / TRANSPORTE DE ÁGUA - CARRO PIPA";"95";"160,00"
"25205";"Fundação Instituto Brasileiro de Geografia ";"114603";"SUPERINTENDENCIA ESTADUAL DO IBGE ACRE";"001112023";"1146030600005202300002";"SISTEMA CIRCUITO FECHADO TV";"SISTEMA CIRCUITO FECHADO TV, COMPONENTES DVR 8 CANAIS, TIPO SISTEMA GRAVAÇÃODIGITAL, APLICAÇÃO SISTEMA DE SEGURANÇA, CARACTERÍSTICAS ADICIONAIS RESOLUÇÃODE ATÉ 4MP LITE PARA GRAVAÇÃO";"0";"9499,99"
"52121";"Comando do Exército";"160020";"HOSPITAL MILITAR DE AREA DE MANAUS";"001112023";"1600200500002202300010";"ÁCIDO TRANEXÂMICO";"ÁCIDO TRANEXÂMICO";"1600";"4,10"
"25205";"Fundação Instituto Brasileiro de Geografia ";"114605";"SUPERINTENDENCIA ESTADUAL EM RORAIMA-SES-RR";"001112023";"1146050500006202300001";"MANUTENÇÃO DE VEÍCULOS LEVES E PESADOS";"MANUTENÇÃO DE VEÍCULOS LEVES E PESADOS - REPOSIÇÃO DE PEÇAS";"12";"9746,85"
"52121";"Comando do Exército";"160020";"HOSPITAL MILITAR DE AREA DE MANAUS";"001112023";"1600200500002202300008";"ÁCIDO ASCÓRBICO";"ÁCIDO ASCÓRBICO";"3000";"1,29"
"25205";"Fundação Instituto Brasileiro de Geografia ";"114605";"SUPERINTENDENCIA ESTADUAL EM RORAIMA-SES-RR";"001112023";"1146050500006202300002";"MANUTENÇÃO DE VEÍCULOS LEVES E PESADOS";"MANUTENÇÃO DE VEÍCULOS LEVES E PESADOS - SERVIÇOS";"12";"5945,73"
"52121";"Comando do Exército";"160020";"HOSPITAL MILITAR DE AREA DE MANAUS";"001112023";"1600200500002202300023";"AMBROXOL";"AMBROXOL";"100";"5,00"
"25205";"Fundação Instituto Brasileiro de Geografia ";"114605";"SUPERINTENDENCIA ESTADUAL EM RORAIMA-SES-RR";"001112023";"1146050500006202300003";"LAVAGEM DE VEÍCULO AUTOMOTIVO";"LAVAGEM DE VEÍCULO AUTOMOTIVO";"12";"3579,12"
"30911";"Fundo Nacional de Segurança Pública";"200331";"FUNDO NACIONAL DE SEGURANCA PUBLICA - FNSP";"001112024";"2003310500024202200008";"VEÍCULO TRANSPORTE PESSOAL";"VEÍCULO TRANSPORTE PESSOAL, TIPO SEDAN, COMBUSTÍVEL ÁLCOOL/ GASOLINA, CAPACIDADE TANQUE COMBUSTÍVEL 55 L, TIPO CÂMBIO AUTOMÁTICO, CARACTERÍSTICAS ADICIONAIS AR CONDICIONADO, DIREÇÃO HIDRÁULICA, TRAVA ELÉTRI, CAPACIDADE PASSAGEIRO 5 UN, POTÊNCIA MÍNIMA 116 CV";"29";"115435,99"
"30911";"Fundo Nacional de Segurança Pública";"200331";"FUNDO NACIONAL DE SEGURANCA PUBLICA - FNSP";"001112024";"2003310500024202200007";"VEÍCULO TRANSPORTE PESSOAL";"VEÍCULO TRANSPORTE PESSOAL, TIPO SEDAN, COMBUSTÍVEL ÁLCOOL/ GASOLINA, CAPACIDADE TANQUE COMBUSTÍVEL 55 L, TIPO CÂMBIO AUTOMÁTICO, CARACTERÍSTICAS ADICIONAIS AR CONDICIONADO, DIREÇÃO HIDRÁULICA, TRAVA ELÉTRI, CAPACIDADE PASSAGEIRO 5 UN, POTÊNCIA MÍNIMA 116 CV";"26";"115435,99"
"30911";"Fundo Nacional de Segurança Pública";"200331";"FUNDO NACIONAL DE SEGURANCA PUBLICA - FNSP";"001112024";"2003310500024202200006";"VEÍCULO TRANSPORTE PESSOAL";"VEÍCULO TRANSPORTE PESSOAL, TIPO SEDAN, COMBUSTÍVEL ÁLCOOL/ GASOLINA, CAPACIDADE TANQUE COMBUSTÍVEL 55 L, TIPO CÂMBIO AUTOMÁTICO, CARACTERÍSTICAS ADICIONAIS AR CONDICIONADO, DIREÇÃO HIDRÁULICA, TRAVA ELÉTRI, CAPACIDADE PASSAGEIRO 5 UN, POTÊNCIA MÍNIMA 116 CV";"12";"115435,99"
"30911";"Fundo Nacional de Segurança Pública";"200331";"FUNDO NACIONAL DE SEGURANCA PUBLICA - FNSP";"001112024";"2003310500024202200010";"VEÍCULO TRANSPORTE PESSOAL";"VEÍCULO TRANSPORTE PESSOAL, TIPO SEDAN, COMBUSTÍVEL ÁLCOOL/ GASOLINA, CAPACIDADE TANQUE COMBUSTÍVEL 55 L, TIPO CÂMBIO AUTOMÁTICO, CARACTERÍSTICAS ADICIONAIS AR CONDICIONADO, DIREÇÃO HIDRÁULICA, TRAVA ELÉTRI, CAPACIDADE PASSAGEIRO 5 UN, POTÊNCIA MÍNIMA 116 CV";"6";"115435,99"
"52121";"Comando do Exército";"160555";"ESCRITORIO AVANCADO OP C PIPA DA 10ª RM";"001122023";"1605550790008202300173";"FORNECIMENTO / TRANSPORTE DE ÁGUA - CARRO PIPA";"FORNECIMENTO / TRANSPORTE DE ÁGUA - CARRO PIPA";"95";"160,00"
"22204";"Departamento Nacional de Obras Contra as Seca";"193002";"DEPARTAMENTO NACIONAL DE OBRAS CONT.AS SECAS";"001122023";"1930020500027202200003";"GRADE ARADORA";"GRADE ARADORA, ESTRUTURA VIGAS TUBULARES, TIPO ENGATE DE ARRASTO, LARGURA ARADA APROXIMADAMENTE 1.750 MM, PROFUNDIDADE SULCO 150 A 180 MM, TIPO MANCAIS LUBRIFICADO A ÓLEO, SISTEMA TRANSPORTE RODAS/ACIONADAS PISTÃO HIDRÁULICO, QUANTIDADE DISCO MÍNIMO 14, DIÂMETRO DISCO MÍNIMO 26 POL, CARACTERÍSTICAS ADICIONAIS CONTROLE REMOTO E RODEIRO SIMPLES, POTÊNCIA MÍNIMA REQUERIDA TRATOR 85 HP, ESPAÇAMENTO APROXIMADAMENTE 235 MM";"2";"26570,00"
"30911";"Fundo Nacional de Segurança Pública";"200331";"FUNDO NACIONAL DE SEGURANCA PUBLICA - FNSP";"001132023";"2003310500024202200002";"VEÍCULO TRANSPORTE PESSOAL";"VEÍCULO TRANSPORTE PESSOAL, TIPO SEDAN, COMBUSTÍVEL ÁLCOOL/ GASOLINA, CAPACIDADE TANQUE COMBUSTÍVEL 55 L, TIPO CÂMBIO AUTOMÁTICO, CARACTERÍSTICAS ADICIONAIS AR CONDICIONADO, DIREÇÃO HIDRÁULICA, TRAVA ELÉTRI, CAPACIDADE PASSAGEIRO 5 UN, POTÊNCIA MÍNIMA 116 CV";"20";"127600,00"
"36000";"Ministério da Saúde - Unidades com vínculo";"257003";"INSTITUTO EVANDRO CHAGAS";"001132023";"2570030500052202300001";"RAÇÃO CAMUNDONGO";"RAÇÃO CAMUNDONGO, COMPONENTES MILHO INTEGRAL, FARELO DE SOJA, FARELO DE TRIGO,, APRESENTAÇÃO PELETIZADA DE FORMA CILÍNDRICA, COMPONENTES VITAMÍNICOSVITAMINA A, D3, B1, B11, B12, B6 E E, APLICAÇÃO RATOS E CAMUNDONGOS DEBIOTÉRIO, CARACTERÍSTICAS ADICIONAIS PAPEL MULTIFOLHEADO CONTENDO SACOPLÁSTICO PARA A U";"40500";"11,26"
"36201";"Fundação Oswaldo Cruz";"254446";"INSTITUTO DE TECNOLOGIA EM FARMACOS";"001132023";"2544460700031202300002";"CARRO TRANSPORTE MATERIAIS";"CARRO TRANSPORTE MATERIAIS";"6";"212220,92"
"52121";"Comando do Exército";"160555";"ESCRITORIO AVANCADO OP C PIPA DA 10ª RM";"001132023";"1605550790008202300174";"FORNECIMENTO / TRANSPORTE DE ÁGUA - CARRO PIPA";"FORNECIMENTO / TRANSPORTE DE ÁGUA - CARRO PIPA";"94";"160,00"
"36000";"Ministério da Saúde - Unidades com vínculo";"257003";"INSTITUTO EVANDRO CHAGAS";"001132023";"2570030500052202300002";"RAÇÃO ANIMAL";"RAÇÃO ANIMAL, TIPO RAÇÃO COELHO, INGREDIENTES PROTEÍNA BRUTA 15%";"10800";"9,80"
"36201";"Fundação Oswaldo Cruz";"254446";"INSTITUTO DE TECNOLOGIA EM FARMACOS";"001132023";"2544460700031202300001";"ESTUFA INDUSTRIAL";"ESTUFA INDUSTRIAL";"3";"1995775,20"
"41231";"Agêncial Nacional de Telecomunicações";"413011";"AGENCIA NACIONAL DE TELECOMUNICACOES-PA";"001132023";"4130110500009202300022";"PRESTAÇAO DE SERVIÇOS DE AGENCIAMENTO DE VIAGENS";"PRESTAÇAO DE SERVIÇOS DE AGENCIAMENTO DE VIAGENS";"20";"19796,77"
"22204";"Departamento Nacional de Obras Contra as Seca";"193002";"DEPARTAMENTO NACIONAL DE OBRAS CONT.AS SECAS";"001132023";"1930020500027202200013";"TRATOR";"TRATOR, POTÊNCIA 85 CV, TIPO COMBUSTÍVEL ÓLEO DIESEL, CILINDRADA MOTOR MÍNIMO 3.000 CM3, QUANTIDADE MARCHAS RÉ MÍNIMO 4 UN, QUANTIDADE MARCHAS FRENTE MÍNIMO 12 UN, TIPO MOTOR 4 CILINDROS, TRAÇÃO 4X4, TIPO USO AGRÍCOLA, CARACTERÍSTICAS ADICIONAIS PLATAFORMADO, COM CAPOTA E ESTRUTURA ANTICAPOTAGE M";"2";"233000,00"
"41231";"Agêncial Nacional de Telecomunicações";"413011";"AGENCIA NACIONAL DE TELECOMUNICACOES-PA";"001132023";"4130110500009202300021";"PRESTAÇAO DE SERVIÇOS DE AGENCIAMENTO DE VIAGENS";"PRESTAÇAO DE SERVIÇOS DE AGENCIAMENTO DE VIAGENS";"20";"0,00"
"52121";"Comando do Exército";"160020";"HOSPITAL MILITAR DE AREA DE MANAUS";"001132023";"1600200500002202300307";"GOSSERRELINA ACETATO";"GOSSERRELINA ACETATO";"80";"545,31"
"52121";"Comando do Exército";"160020";"HOSPITAL MILITAR DE AREA DE MANAUS";"001132023";"1600200500002202300154";"HIDRALAZINA";"HIDRALAZINA";"1200";"0,47"
"20415";"Empresa Brasil de Comunicação";"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"001142023";"1154060500031202200019";"ESTAÇÃO SOLDA";"ESTAÇÃO SOLDA";"13";"2140,00"
"52121";"Comando do Exército";"160555";"ESCRITORIO AVANCADO OP C PIPA DA 10ª RM";"001142023";"1605550790008202300133";"FORNECIMENTO / TRANSPORTE DE ÁGUA - CARRO PIPA";"SERVIÇO DE COLETA, TRANSPORTE E DISTRIBUIÇÃO DE ÁGUA POTÁVEL EM VEÍCULO APROPRIADO (CARRO-PIPA) DURANTE O 1º CICLO DE 2023 (JAN, FEV, MAR E ABR), A CARGO DO E AVÇ OCP/10ª RM, NO ESTADO DO PIAUÍ, NO MUNICÍPIO DE BETÂNIA - PI.";"119";"160,00"
"36201";"Fundação Oswaldo Cruz";"254446";"INSTITUTO DE TECNOLOGIA EM FARMACOS";"001142023";"2544460791016202300001";"CROMATÓGRAFO";"CROMATÓGRAFO";"1";"2156000,00"
"36000";"Ministério da Saúde - Unidades com vínculo";"257003";"INSTITUTO EVANDRO CHAGAS";"001142023";"2570030500043202300001";"ESPECTRÔMETRO";"ESPECTRÔMETRO, COMPRIMENTO ONDA 185 A 670 NM, FREQUÊNCIA OPERAÇÃO 50/60 HZ,POTÊNCIA 320 W";"1";"1595689,34"
"25205";"Fundação Instituto Brasileiro de Geografia ";"114604";"SUPERINTENDENCIA ESTADUAL DO IBGE NO AMAZONAS";"001142023";"1146040690032202300003";"SERVIÇO DE RASTREAMENTO";"SERVIÇO DE RASTREAMENTO";"11";"2974,80"
"37202";"Instituto Nacional do Seguro Social";"510181";"SUPERINTENDENCIA REGIONAL SUL";"001142023";"5101810790078202300001";"ENERGIA ELÉTRICA - FORNECIMENTO MERCADO REGULADO";"ENERGIA ELÉTRICA - FORNECIMENTO MERCADO REGULADO";"12";"2934,43"
"22204";"Departamento Nacional de Obras Contra as Seca";"193002";"DEPARTAMENTO NACIONAL DE OBRAS CONT.AS SECAS";"001142023";"1930020500027202200007";"ROÇADEIRA AGRÍCOLA";"ROÇADEIRA AGRÍCOLA, LARGURA CORTE 1,70 M, ALTURA CORTE 5 A 20 CM, CARACTERÍSTICAS ADICIONAIS CENTRAL E LATERAL, FACAS DE AÇO ESPECIAL, ACOPLAD O , REGULAGEM CORTE SAPATAS LATERAIS E RODA TRASEIRA, TIPO DIREÇÃO HIDRÁULICA, ESTRUTURA CHAPA DE AÇO, TIPO ESTRUTURA CAIXA, TIPO TRANSMISSÃO DIRETA POR CORREIA, QUANTIDADE FACAS 2, TIPO CORTE REVERSÍVEL E DUPLO";"1";"61990,00"
"30911";"Fundo Nacional de Segurança Pública";"200331";"FUNDO NACIONAL DE SEGURANCA PUBLICA - FNSP";"001142023";"2003310500024202200004";"VEÍCULO TRANSPORTE PESSOAL";"VEÍCULO TRANSPORTE PESSOAL, TIPO SEDAN, COMBUSTÍVEL ÁLCOOL/ GASOLINA, CAPACIDADE TANQUE COMBUSTÍVEL 55 L, TIPO CÂMBIO AUTOMÁTICO, CARACTERÍSTICAS ADICIONAIS AR CONDICIONADO, DIREÇÃO HIDRÁULICA, TRAVA ELÉTRI, CAPACIDADE PASSAGEIRO 5 UN, POTÊNCIA MÍNIMA 116 CV";"5";"127400,00"
"30911";"Fundo Nacional de Segurança Pública";"200331";"FUNDO NACIONAL DE SEGURANCA PUBLICA - FNSP";"001142023";"2003310500024202200002";"VEÍCULO TRANSPORTE PESSOAL";"VEÍCULO TRANSPORTE PESSOAL, TIPO SEDAN, COMBUSTÍVEL ÁLCOOL/ GASOLINA, CAPACIDADE TANQUE COMBUSTÍVEL 55 L, TIPO CÂMBIO AUTOMÁTICO, CARACTERÍSTICAS ADICIONAIS AR CONDICIONADO, DIREÇÃO HIDRÁULICA, TRAVA ELÉTRI, CAPACIDADE PASSAGEIRO 5 UN, POTÊNCIA MÍNIMA 116 CV";"9";"127600,00"
"37202";"Instituto Nacional do Seguro Social";"510181";"SUPERINTENDENCIA REGIONAL SUL";"001152023";"5101810790076202300001";"ENERGIA ELÉTRICA - FORNECIMENTO MERCADO REGULADO";"ENERGIA ELÉTRICA - FORNECIMENTO MERCADO REGULADO";"1";"45626,28"
"22204";"Departamento Nacional de Obras Contra as Seca";"193002";"DEPARTAMENTO NACIONAL DE OBRAS CONT.AS SECAS";"001152023";"1930020500027202200005";"CAMINHÃO CARGA";"CAMINHÃO CARGA, POTÊNCIA MOTOR MÍNIMO DE 180 CV, COMBUSTÍVEL DIESEL, TIPO MOTOR DIESEL TURBO AFTERCOOLER, CAPACIDADE CARGA MÍNIMO 8.500 KGF, TIPO CARROCERIA BASCULANTE, CARACTERÍSTICAS ADICIONAIS AR CONDICIONADO, DIREÇÃO:HIDRÁULICA, TANQUE COMBU S";"2";"392600,00"
"30911";"Fundo Nacional de Segurança Pública";"200331";"FUNDO NACIONAL DE SEGURANCA PUBLICA - FNSP";"001152023";"2003310500001202300057";"GRANADA";"GRANADA, MATERIAL CORPO BORRACHA, TIPO EFEITO MORAL, FORMATO CILÍNDRICA, ACIONAMENTO MANUAL, FUNCIONAMENTO EXPLOSÃO, RETARDO 2,5 S, CARACTERÍSTICAS ADICIONAIS DUPLO ESTÁGIO";"1650";"190,00"
